"id","send_date","estimated_age","age_range","channel","coupon","clicked","last_step","nb_units","order_value"
456,2019-04-24,"47","46-60","Email",4,0,"received",0,0
457,2019-04-17,"43","31-45","Email",2,0,"received",0,0
458,2019-04-27,"19","18-30","SMS",2,0,"received",0,0
459,2019-04-12,"30","18-30","Email",2,0,"received",0,0
460,2019-04-29,"55","46-60","SMS",4,0,"received",0,0
461,2019-04-19,"18","18-30","SMS",2,0,"received",0,0
462,2019-04-05,"36","31-45","Email",2,1,"saw review",0,0
463,2019-04-26,"21","18-30","SMS",2,0,"received",0,0
464,2019-04-03,"30","18-30","Email",2,0,"received",0,0
465,2019-04-22,"48","46-60","SMS",2,0,"received",0,0
466,2019-04-27,"22","18-30","SMS",2,0,"received",0,0
467,2019-04-09,"56","46-60","Email",2,0,"received",0,0
468,2019-04-02,"57","46-60","SMS",4,0,"received",0,0
469,2019-04-28,"42","31-45","SMS",2,0,"received",0,0
470,2019-04-04,"22","18-30","Email",2,0,"received",0,0
471,2019-04-01,"59","46-60","Email",2,0,"received",0,0
472,2019-04-25,"26","18-30","SMS",2,0,"received",0,0
473,2019-04-19,"21","18-30","SMS",4,0,"received",0,0
474,2019-04-28,"44","31-45","Email",2,0,"received",0,0
475,2019-04-30,"25","18-30","Email",2,0,"received",0,0
476,2019-04-07,"51","46-60","Email",2,0,"received",0,0
477,2019-04-14,"32","31-45","SMS",6,0,"received",0,0
478,2019-05-01,"28","18-30","SMS",2,1,"bounced",0,0
479,2019-04-20,"43","31-45","SMS",6,0,"received",0,0
480,2019-04-20,"27","18-30","Email",2,0,"received",0,0
481,2019-04-29,"33","31-45","SMS",6,0,"received",0,0
482,2019-04-06,"37","31-45","SMS",2,0,"received",0,0
483,2019-04-05,"51","46-60","Email",2,0,"received",0,0
484,2019-04-12,"24","18-30","Email",4,0,"received",0,0
485,2019-04-27,"59","46-60","SMS",2,0,"received",0,0
486,2019-04-14,"38","31-45","SMS",2,0,"received",0,0
487,2019-04-27,"24","18-30","SMS",6,0,"received",0,0
488,2019-04-04,"25","18-30","SMS",6,0,"received",0,0
489,2019-04-04,"26","18-30","SMS",4,0,"received",0,0
490,2019-04-13,"23","18-30","SMS",2,0,"received",0,0
491,2019-04-30,"28","18-30","Email",2,0,"received",0,0
492,2019-04-25,"43","31-45","SMS",2,0,"received",0,0
493,2019-04-14,"34","31-45","SMS",4,0,"received",0,0
494,2019-04-11,"18","18-30","SMS",2,0,"received",0,0
495,2019-04-10,"53","46-60","SMS",2,0,"received",0,0
496,2019-04-04,"41","31-45","SMS",2,0,"received",0,0
497,2019-04-05,"69","60+","Email",6,0,"received",0,0
498,2019-04-01,"26","18-30","SMS",6,0,"received",0,0
499,2019-04-18,"40","31-45","Email",2,0,"received",0,0
500,2019-04-06,"22","18-30","SMS",4,0,"received",0,0
501,2019-04-07,"53","46-60","SMS",4,0,"received",0,0
502,2019-04-30,"22","18-30","SMS",4,0,"received",0,0
503,2019-04-26,"23","18-30","SMS",4,0,"received",0,0
504,2019-04-22,"56","46-60","Email",2,0,"received",0,0
505,2019-04-13,"42","31-45","SMS",2,1,"added to cart",0,0
506,2019-04-03,"25","18-30","SMS",2,0,"received",0,0
507,2019-04-23,"29","18-30","SMS",2,0,"received",0,0
508,2019-04-18,"22","18-30","SMS",2,0,"received",0,0
509,2019-04-07,"71","60+","SMS",4,0,"received",0,0
510,2019-04-14,"27","18-30","Email",2,0,"received",0,0
511,2019-04-27,"48","46-60","Email",2,0,"received",0,0
512,2019-04-15,"29","18-30","SMS",2,0,"received",0,0
513,2019-04-10,"20","18-30","SMS",6,0,"received",0,0
514,2019-04-08,"72","60+","Email",2,0,"received",0,0
515,2019-04-06,"41","31-45","Email",2,0,"received",0,0
516,2019-04-07,"26","18-30","Email",6,0,"received",0,0
517,2019-04-09,"40","31-45","SMS",6,0,"received",0,0
518,2019-04-14,"34","31-45","SMS",2,0,"received",0,0
519,2019-04-09,"18","18-30","SMS",2,0,"received",0,0
520,2019-04-19,"31","31-45","SMS",2,0,"received",0,0
521,2019-05-01,"57","46-60","SMS",4,1,"bounced",0,0
522,2019-04-16,"35","31-45","Email",2,0,"received",0,0
523,2019-04-24,"34","31-45","Email",6,0,"received",0,0
524,2019-04-11,"32","31-45","Email",2,0,"received",0,0
525,2019-04-14,"45","31-45","Email",6,0,"received",0,0
526,2019-04-05,"21","18-30","SMS",4,0,"received",0,0
527,2019-04-17,"46","46-60","SMS",2,0,"received",0,0
528,2019-04-11,"33","31-45","SMS",4,0,"received",0,0
529,2019-04-22,"58","46-60","Email",4,0,"received",0,0
530,2019-04-24,"39","31-45","Email",2,0,"received",0,0
531,2019-05-01,"31","31-45","Email",2,0,"received",0,0
532,2019-04-14,"22","18-30","Email",4,1,"purchased",2,72
533,2019-04-29,"39","31-45","SMS",2,0,"received",0,0
534,2019-04-03,"20","18-30","SMS",2,0,"received",0,0
535,2019-04-10,"40","31-45","SMS",2,0,"received",0,0
536,2019-04-03,"45","31-45","SMS",2,0,"received",0,0
537,2019-04-10,"50","46-60","Email",4,0,"received",0,0
538,2019-04-16,"19","18-30","Email",2,0,"received",0,0
539,2019-04-14,"65","60+","Email",6,0,"received",0,0
540,2019-04-28,"32","31-45","SMS",2,0,"received",0,0
541,2019-04-22,"46","46-60","Email",2,0,"received",0,0
542,2019-04-03,"42","31-45","Email",6,0,"received",0,0
543,2019-04-05,"26","18-30","Email",4,0,"received",0,0
544,2019-04-05,"32","31-45","SMS",2,0,"received",0,0
545,2019-04-01,"42","31-45","SMS",2,0,"received",0,0
546,2019-04-10,"30","18-30","Email",4,0,"received",0,0
547,2019-04-05,"21","18-30","Email",2,0,"received",0,0
548,2019-04-02,"41","31-45","SMS",4,0,"received",0,0
549,2019-04-22,"29","18-30","SMS",2,0,"received",0,0
550,2019-04-06,"31","31-45","Email",6,0,"received",0,0
551,2019-04-14,"28","18-30","Email",2,0,"received",0,0
552,2019-04-18,"25","18-30","Email",2,0,"received",0,0
553,2019-04-21,"19","18-30","SMS",4,1,"bounced",0,0
554,2019-04-09,"52","46-60","SMS",4,0,"received",0,0
555,2019-04-01,"42","31-45","Email",2,0,"received",0,0
556,2019-04-18,"48","46-60","Email",4,0,"received",0,0
557,2019-04-30,"41","31-45","SMS",4,0,"received",0,0
558,2019-04-25,"40","31-45","Email",2,0,"received",0,0
559,2019-04-17,"45","31-45","SMS",4,0,"received",0,0
560,2019-04-27,"32","31-45","Email",2,0,"received",0,0
561,2019-04-21,"75","60+","SMS",2,0,"received",0,0
562,2019-04-15,"54","46-60","SMS",4,0,"received",0,0
563,2019-04-13,"43","31-45","Email",2,0,"received",0,0
564,2019-04-28,"41","31-45","SMS",2,0,"received",0,0
565,2019-04-26,"61","60+","SMS",4,0,"received",0,0
566,2019-04-18,"69","60+","SMS",6,0,"received",0,0
567,2019-04-05,"54","46-60","SMS",4,0,"received",0,0
568,2019-04-05,"44","31-45","Email",2,0,"received",0,0
569,2019-04-25,"31","31-45","SMS",6,1,"bounced",0,0
570,2019-04-14,"27","18-30","SMS",4,0,"received",0,0
571,2019-04-12,"31","31-45","Email",2,0,"received",0,0
572,2019-04-22,"32","31-45","Email",2,0,"received",0,0
573,2019-04-18,"45","31-45","Email",2,1,"added to cart",0,0
574,2019-04-08,"21","18-30","SMS",4,0,"received",0,0
575,2019-04-18,"26","18-30","Email",4,0,"received",0,0
576,2019-04-22,"71","60+","SMS",6,0,"received",0,0
577,2019-04-05,"34","31-45","SMS",4,0,"received",0,0
578,2019-04-10,"19","18-30","SMS",4,0,"received",0,0
579,2019-04-22,"45","31-45","SMS",2,0,"received",0,0
580,2019-04-12,"42","31-45","SMS",4,1,"bounced",0,0
581,2019-04-02,"63","60+","Email",2,0,"received",0,0
582,2019-04-26,"41","31-45","Email",2,0,"received",0,0
583,2019-04-13,"24","18-30","SMS",2,0,"received",0,0
584,2019-04-21,"36","31-45","Email",2,0,"received",0,0
585,2019-04-07,"67","60+","Email",2,1,"added to cart",0,0
586,2019-04-27,"55","46-60","Email",2,0,"received",0,0
587,2019-04-28,"34","31-45","Email",2,0,"received",0,0
588,2019-04-03,"37","31-45","Email",2,0,"received",0,0
589,2019-04-03,"62","60+","Email",2,0,"received",0,0
590,2019-04-12,"45","31-45","Email",4,0,"received",0,0
591,2019-04-09,"22","18-30","SMS",4,1,"saw review",0,0
592,2019-04-30,"70","60+","Email",4,0,"received",0,0
593,2019-04-15,"23","18-30","Email",4,0,"received",0,0
594,2019-04-26,"26","18-30","SMS",2,0,"received",0,0
595,2019-04-10,"35","31-45","Email",4,0,"received",0,0
596,2019-04-18,"28","18-30","SMS",6,0,"received",0,0
597,2019-04-13,"37","31-45","Email",2,0,"received",0,0
598,2019-04-26,"27","18-30","SMS",2,0,"received",0,0
599,2019-04-01,"19","18-30","SMS",2,0,"received",0,0
600,2019-04-10,"61","60+","SMS",6,0,"received",0,0
601,2019-04-27,"30","18-30","SMS",4,0,"received",0,0
602,2019-04-30,"23","18-30","SMS",2,0,"received",0,0
603,2019-04-25,"24","18-30","SMS",2,0,"received",0,0
604,2019-04-21,"34","31-45","SMS",6,0,"received",0,0
605,2019-04-04,"57","46-60","Email",2,0,"received",0,0
606,2019-04-14,"23","18-30","SMS",2,0,"received",0,0
607,2019-04-05,"34","31-45","Email",4,0,"received",0,0
608,2019-04-12,"28","18-30","Email",2,0,"received",0,0
609,2019-04-07,"47","46-60","SMS",2,0,"received",0,0
610,2019-04-29,"54","46-60","SMS",2,0,"received",0,0
611,2019-04-18,"24","18-30","SMS",2,0,"received",0,0
612,2019-04-24,"49","46-60","SMS",4,0,"received",0,0
613,2019-04-11,"44","31-45","Email",4,0,"received",0,0
614,2019-05-01,"38","31-45","SMS",2,0,"received",0,0
615,2019-04-11,"30","18-30","Email",2,0,"received",0,0
616,2019-04-19,"36","31-45","SMS",2,0,"received",0,0
617,2019-04-23,"47","46-60","Email",2,0,"received",0,0
618,2019-04-26,"40","31-45","Email",4,0,"received",0,0
619,2019-04-16,"18","18-30","Email",2,0,"received",0,0
620,2019-04-19,"35","31-45","SMS",4,0,"received",0,0
621,2019-04-24,"59","46-60","SMS",2,1,"saw review",0,0
622,2019-04-16,"40","31-45","Email",2,0,"received",0,0
623,2019-04-03,"55","46-60","SMS",2,0,"received",0,0
624,2019-04-12,"36","31-45","Email",6,0,"received",0,0
625,2019-04-06,"63","60+","SMS",2,0,"received",0,0
626,2019-04-30,"70","60+","SMS",2,0,"received",0,0
627,2019-04-22,"44","31-45","SMS",6,0,"received",0,0
628,2019-04-24,"37","31-45","SMS",4,0,"received",0,0
629,2019-04-16,"37","31-45","Email",2,0,"received",0,0
630,2019-04-07,"29","18-30","Email",2,0,"received",0,0
631,2019-04-17,"26","18-30","SMS",4,0,"received",0,0
632,2019-04-07,"20","18-30","SMS",2,0,"received",0,0
633,2019-04-24,"44","31-45","SMS",4,0,"received",0,0
634,2019-04-23,"20","18-30","SMS",4,0,"received",0,0
635,2019-04-14,"56","46-60","Email",2,0,"received",0,0
636,2019-04-15,"25","18-30","SMS",2,0,"received",0,0
637,2019-04-22,"45","31-45","SMS",6,0,"received",0,0
638,2019-04-19,"32","31-45","Email",6,0,"received",0,0
639,2019-04-12,"36","31-45","SMS",2,0,"received",0,0
640,2019-04-19,"34","31-45","Email",6,0,"received",0,0
641,2019-04-26,"36","31-45","SMS",2,0,"received",0,0
642,2019-04-20,"21","18-30","SMS",4,0,"received",0,0
643,2019-04-13,"26","18-30","SMS",2,0,"received",0,0
644,2019-04-27,"55","46-60","Email",2,0,"received",0,0
645,2019-04-07,"26","18-30","SMS",2,0,"received",0,0
646,2019-04-14,"41","31-45","Email",2,0,"received",0,0
647,2019-04-12,"41","31-45","SMS",2,1,"bounced",0,0
648,2019-04-10,"36","31-45","SMS",2,0,"received",0,0
649,2019-04-25,"35","31-45","SMS",6,0,"received",0,0
650,2019-04-18,"21","18-30","Email",2,0,"received",0,0
651,2019-04-06,"64","60+","Email",2,0,"received",0,0
652,2019-04-18,"18","18-30","SMS",2,0,"received",0,0
653,2019-04-03,"30","18-30","Email",6,0,"received",0,0
654,2019-04-09,"22","18-30","SMS",4,0,"received",0,0
655,2019-04-25,"31","31-45","Email",4,0,"received",0,0
656,2019-04-12,"69","60+","SMS",2,0,"received",0,0
657,2019-05-01,"75","60+","SMS",6,0,"received",0,0
658,2019-04-29,"54","46-60","Email",2,0,"received",0,0
659,2019-04-03,"53","46-60","SMS",2,1,"purchased",30,1194
660,2019-04-05,"23","18-30","Email",2,0,"received",0,0
661,2019-04-02,"42","31-45","Email",2,0,"received",0,0
662,2019-04-15,"26","18-30","SMS",6,0,"received",0,0
663,2019-04-12,"29","18-30","Email",2,0,"received",0,0
664,2019-04-06,"20","18-30","Email",2,0,"received",0,0
665,2019-04-01,"43","31-45","Email",4,1,"purchased",1,36
666,2019-04-21,"42","31-45","Email",2,0,"received",0,0
667,2019-04-18,"36","31-45","SMS",2,0,"received",0,0
668,2019-04-22,"32","31-45","SMS",2,0,"received",0,0
669,2019-04-10,"37","31-45","Email",2,0,"received",0,0
670,2019-04-03,"60","60+","SMS",2,0,"received",0,0
671,2019-04-30,"34","31-45","SMS",4,0,"received",0,0
672,2019-04-27,"30","18-30","Email",2,0,"received",0,0
673,2019-04-21,"23","18-30","Email",2,1,"saw review",0,0
674,2019-04-30,"42","31-45","Email",2,0,"received",0,0
675,2019-04-30,"21","18-30","Email",2,0,"received",0,0
676,2019-04-28,"34","31-45","SMS",2,1,"payment page",0,0
677,2019-04-27,"61","60+","SMS",4,0,"received",0,0
678,2019-04-07,"37","31-45","Email",2,0,"received",0,0
679,2019-04-27,"61","60+","Email",2,0,"received",0,0
680,2019-04-14,"37","31-45","Email",4,0,"received",0,0
681,2019-04-26,"41","31-45","SMS",2,0,"received",0,0
682,2019-04-13,"18","18-30","Email",2,0,"received",0,0
683,2019-04-10,"42","31-45","Email",6,0,"received",0,0
684,2019-04-09,"45","31-45","SMS",4,0,"received",0,0
685,2019-04-13,"59","46-60","SMS",2,0,"received",0,0
686,2019-04-26,"19","18-30","Email",2,0,"received",0,0
687,2019-04-05,"29","18-30","Email",4,0,"received",0,0
688,2019-04-25,"20","18-30","Email",4,0,"received",0,0
689,2019-04-29,"74","60+","Email",4,0,"received",0,0
690,2019-04-06,"49","46-60","SMS",2,0,"received",0,0
691,2019-04-03,"56","46-60","SMS",2,0,"received",0,0
692,2019-04-26,"56","46-60","SMS",6,0,"received",0,0
693,2019-04-11,"25","18-30","SMS",2,0,"received",0,0
694,2019-04-27,"20","18-30","Email",4,0,"received",0,0
695,2019-04-01,"18","18-30","SMS",2,0,"received",0,0
696,2019-04-17,"43","31-45","SMS",4,0,"received",0,0
697,2019-04-02,"39","31-45","Email",2,0,"received",0,0
698,2019-04-10,"49","46-60","SMS",2,0,"received",0,0
699,2019-04-14,"28","18-30","SMS",2,0,"received",0,0
700,2019-04-27,"21","18-30","SMS",6,0,"received",0,0
701,2019-04-04,"46","46-60","SMS",6,0,"received",0,0
702,2019-04-20,"25","18-30","SMS",2,0,"received",0,0
703,2019-04-13,"42","31-45","SMS",6,0,"received",0,0
704,2019-04-25,"26","18-30","SMS",2,0,"received",0,0
705,2019-04-14,"29","18-30","SMS",4,0,"received",0,0
706,2019-05-01,"39","31-45","Email",2,0,"received",0,0
707,2019-04-01,"63","60+","SMS",2,0,"received",0,0
708,2019-04-09,"48","46-60","SMS",2,0,"received",0,0
709,2019-04-01,"28","18-30","Email",6,0,"received",0,0
710,2019-04-04,"58","46-60","SMS",2,0,"received",0,0
711,2019-04-29,"32","31-45","SMS",6,0,"received",0,0
712,2019-04-30,"47","46-60","SMS",2,1,"bounced",0,0
713,2019-04-04,"39","31-45","SMS",4,0,"received",0,0
714,2019-04-18,"74","60+","SMS",2,0,"received",0,0
715,2019-04-07,"59","46-60","Email",2,0,"received",0,0
716,2019-04-25,"74","60+","Email",2,0,"received",0,0
717,2019-04-13,"41","31-45","SMS",2,0,"received",0,0
718,2019-04-15,"41","31-45","SMS",2,0,"received",0,0
719,2019-04-05,"43","31-45","SMS",2,0,"received",0,0
720,2019-04-13,"27","18-30","Email",2,0,"received",0,0
721,2019-04-03,"29","18-30","Email",4,0,"received",0,0
722,2019-04-29,"26","18-30","Email",2,0,"received",0,0
723,2019-04-26,"24","18-30","Email",2,0,"received",0,0
724,2019-04-14,"30","18-30","Email",4,0,"received",0,0
725,2019-04-02,"27","18-30","Email",4,0,"received",0,0
726,2019-04-26,"59","46-60","Email",2,0,"received",0,0
727,2019-04-03,"36","31-45","SMS",4,0,"received",0,0
728,2019-04-13,"18","18-30","SMS",6,1,"added to cart",0,0
729,2019-04-17,"32","31-45","SMS",6,0,"received",0,0
730,2019-04-12,"46","46-60","Email",2,0,"received",0,0
731,2019-04-25,"20","18-30","Email",4,0,"received",0,0
732,2019-04-26,"33","31-45","Email",2,0,"received",0,0
733,2019-04-19,"39","31-45","SMS",2,0,"received",0,0
734,2019-04-29,"39","31-45","SMS",6,0,"received",0,0
735,2019-04-22,"46","46-60","Email",6,0,"received",0,0
736,2019-04-20,"46","46-60","SMS",2,0,"received",0,0
737,2019-04-28,"20","18-30","SMS",2,0,"received",0,0
738,2019-04-01,"44","31-45","SMS",6,1,"bounced",0,0
739,2019-04-07,"22","18-30","Email",4,0,"received",0,0
740,2019-04-26,"40","31-45","Email",2,0,"received",0,0
741,2019-04-19,"33","31-45","SMS",4,0,"received",0,0
742,2019-04-02,"41","31-45","SMS",2,0,"received",0,0
743,2019-04-18,"33","31-45","SMS",4,0,"received",0,0
744,2019-04-12,"53","46-60","SMS",2,0,"received",0,0
745,2019-04-20,"37","31-45","SMS",6,0,"received",0,0
746,2019-04-23,"41","31-45","Email",2,1,"bounced",0,0
747,2019-04-09,"39","31-45","SMS",2,0,"received",0,0
748,2019-04-06,"39","31-45","SMS",2,0,"received",0,0
749,2019-04-30,"56","46-60","SMS",6,0,"received",0,0
750,2019-04-09,"24","18-30","Email",2,0,"received",0,0
751,2019-04-06,"60","46-60","Email",4,0,"received",0,0
752,2019-04-04,"39","31-45","Email",2,0,"received",0,0
753,2019-04-21,"41","31-45","SMS",2,0,"received",0,0
754,2019-04-30,"27","18-30","Email",2,0,"received",0,0
755,2019-04-27,"28","18-30","Email",2,0,"received",0,0
756,2019-04-09,"29","18-30","SMS",4,0,"received",0,0
757,2019-04-15,"37","31-45","SMS",2,0,"received",0,0
758,2019-04-03,"29","18-30","SMS",2,0,"received",0,0
759,2019-04-08,"28","18-30","SMS",4,0,"received",0,0
760,2019-04-11,"36","31-45","Email",2,0,"received",0,0
761,2019-04-26,"51","46-60","SMS",2,0,"received",0,0
762,2019-04-25,"24","18-30","Email",2,0,"received",0,0
763,2019-04-14,"45","31-45","SMS",2,0,"received",0,0
764,2019-04-17,"25","18-30","SMS",6,0,"received",0,0
765,2019-04-22,"18","18-30","Email",6,0,"received",0,0
766,2019-04-16,"40","31-45","SMS",2,0,"received",0,0
767,2019-04-12,"41","31-45","Email",2,1,"saw review",0,0
768,2019-04-13,"43","31-45","Email",6,0,"received",0,0
769,2019-04-22,"44","31-45","Email",6,0,"received",0,0
770,2019-04-26,"42","31-45","Email",2,0,"received",0,0
771,2019-04-12,"29","18-30","SMS",4,0,"received",0,0
772,2019-04-30,"34","31-45","Email",2,0,"received",0,0
773,2019-04-30,"41","31-45","SMS",2,0,"received",0,0
774,2019-04-29,"32","31-45","Email",6,0,"received",0,0
775,2019-04-08,"22","18-30","SMS",2,1,"purchased",2,76
776,2019-04-01,"50","46-60","SMS",4,0,"received",0,0
777,2019-04-12,"25","18-30","SMS",6,0,"received",0,0
778,2019-04-28,"26","18-30","SMS",2,0,"received",0,0
779,2019-04-11,"31","31-45","SMS",4,0,"received",0,0
780,2019-04-30,"42","31-45","Email",4,0,"received",0,0
781,2019-04-16,"27","18-30","Email",4,0,"received",0,0
782,2019-04-07,"19","18-30","SMS",2,1,"bounced",0,0
783,2019-04-30,"54","46-60","SMS",6,0,"received",0,0
784,2019-04-24,"23","18-30","SMS",6,0,"received",0,0
785,2019-04-28,"32","31-45","Email",2,0,"received",0,0
786,2019-04-18,"23","18-30","SMS",4,0,"received",0,0
787,2019-04-11,"55","46-60","SMS",2,0,"received",0,0
788,2019-04-16,"32","31-45","SMS",2,0,"received",0,0
789,2019-04-19,"35","31-45","SMS",2,0,"received",0,0
790,2019-04-27,"74","60+","SMS",4,0,"received",0,0
791,2019-04-20,"38","31-45","SMS",6,0,"received",0,0
792,2019-04-28,"73","60+","Email",4,0,"received",0,0
793,2019-04-14,"24","18-30","Email",6,0,"received",0,0
794,2019-04-02,"57","46-60","Email",4,0,"received",0,0
795,2019-04-20,"22","18-30","Email",2,0,"received",0,0
796,2019-04-04,"59","46-60","SMS",4,0,"received",0,0
797,2019-04-27,"29","18-30","SMS",2,1,"bounced",0,0
798,2019-04-16,"52","46-60","Email",4,0,"received",0,0
799,2019-04-13,"44","31-45","Email",4,0,"received",0,0
800,2019-04-08,"72","60+","Email",4,0,"received",0,0
801,2019-04-09,"28","18-30","SMS",6,0,"received",0,0
802,2019-04-30,"23","18-30","SMS",2,0,"received",0,0
803,2019-04-23,"24","18-30","SMS",4,0,"received",0,0
804,2019-04-20,"37","31-45","SMS",2,0,"received",0,0
805,2019-04-26,"32","31-45","SMS",6,0,"received",0,0
806,2019-04-08,"53","46-60","Email",2,0,"received",0,0
807,2019-04-14,"72","60+","Email",2,0,"received",0,0
808,2019-04-11,"34","31-45","Email",2,0,"received",0,0
809,2019-04-12,"48","46-60","SMS",2,0,"received",0,0
810,2019-04-02,"51","46-60","Email",6,0,"received",0,0
811,2019-04-02,"50","46-60","Email",2,0,"received",0,0
812,2019-04-16,"42","31-45","Email",2,0,"received",0,0
813,2019-04-13,"28","18-30","Email",4,0,"received",0,0
814,2019-04-27,"63","60+","SMS",2,0,"received",0,0
815,2019-04-25,"43","31-45","Email",4,0,"received",0,0
816,2019-04-16,"40","31-45","Email",2,0,"received",0,0
817,2019-04-25,"25","18-30","Email",6,0,"received",0,0
818,2019-04-27,"33","31-45","Email",6,0,"received",0,0
819,2019-04-22,"40","31-45","SMS",6,0,"received",0,0
820,2019-04-06,"38","31-45","Email",4,0,"received",0,0
821,2019-04-28,"29","18-30","SMS",4,0,"received",0,0
822,2019-04-15,"26","18-30","Email",2,0,"received",0,0
823,2019-04-12,"34","31-45","Email",4,0,"received",0,0
824,2019-04-21,"22","18-30","SMS",2,0,"received",0,0
825,2019-04-09,"21","18-30","Email",2,0,"received",0,0
826,2019-04-08,"32","31-45","SMS",2,0,"received",0,0
827,2019-04-13,"45","31-45","Email",6,0,"received",0,0
828,2019-04-12,"49","46-60","Email",4,0,"received",0,0
829,2019-04-21,"46","46-60","Email",2,0,"received",0,0
830,2019-04-30,"27","18-30","Email",4,0,"received",0,0
831,2019-04-06,"24","18-30","SMS",4,0,"received",0,0
832,2019-04-10,"26","18-30","Email",2,1,"bounced",0,0
833,2019-04-01,"44","31-45","Email",6,0,"received",0,0
834,2019-04-14,"38","31-45","SMS",4,0,"received",0,0
835,2019-04-22,"44","31-45","SMS",2,1,"saw review",0,0
